Location_ID,Location_Name,URL_Slug,Image_Filename,Image_Source_Tier,License,Attribution,Rendered_Alt_Template,Upgrade_TODO
SK-0619,Willow Creek,willow-creek,willow-creek-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Willow Creek, Saskatchewan — Willow Creek, Central Saskatchewan, Saskatchewan — rural municipality of 683, farmland 185 km from Saskatoon","Replace with a license-verified photo of Willow Creek, SK (search Wikimedia Commons: ""Willow Creek Saskatchewan"")"
SK-1115,Wood Creek,wood-creek,wood-creek-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Wood Creek, Saskatchewan — Wood Creek, Central Saskatchewan, Saskatchewan — rural municipality of 205, farmland 104 km from Saskatoon","Replace with a license-verified photo of Wood Creek, SK (search Wikimedia Commons: ""Wood Creek Saskatchewan"")"
SK-0076,Kelvington,kelvington,kelvington-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Kelvington, Saskatchewan — Kelvington, Central Saskatchewan, Saskatchewan — town of 827, beside Prouse Lake","Replace with a license-verified photo of Kelvington, SK (search Wikimedia Commons: ""Kelvington Saskatchewan"")"
SK-0749,Spalding,spalding-rm,spalding-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Spalding, Saskatchewan — Spalding, Central Saskatchewan, Saskatchewan — rural municipality of 420, beside Cadot Lake","Replace with a license-verified photo of Spalding, SK (search Wikimedia Commons: ""Spalding Saskatchewan"")"
SK-0647,Laird,laird,laird-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Laird, Saskatchewan — Laird, Central Saskatchewan, Saskatchewan — village of 265, 64 km from Saskatoon","Replace with a license-verified photo of Laird, SK (search Wikimedia Commons: ""Laird Saskatchewan"")"
SK-1007,Elfros,elfros-rm,elfros-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Elfros, Saskatchewan — Elfros, Central Saskatchewan, Saskatchewan — rural municipality of 373, farmland 152 km from Regina","Replace with a license-verified photo of Elfros, SK (search Wikimedia Commons: ""Elfros Saskatchewan"")"
SK-0751,Lakeside,lakeside-rm,lakeside-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lakeside, Saskatchewan — Lakeside, Central Saskatchewan, Saskatchewan — rural municipality of 396, farmland 158 km from Saskatoon","Replace with a license-verified photo of Lakeside, SK (search Wikimedia Commons: ""Lakeside Saskatchewan"")"
SK-0249,Viscount,viscount,viscount-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Viscount, Saskatchewan — Viscount, Central Saskatchewan, Saskatchewan — village of 282, 74 km from Saskatoon","Replace with a license-verified photo of Viscount, SK (search Wikimedia Commons: ""Viscount Saskatchewan"")"
SK-0345,Kenaston,kenaston,kenaston-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Kenaston, Saskatchewan — Kenaston, Central Saskatchewan, Saskatchewan — village of 292, 76 km from Saskatoon","Replace with a license-verified photo of Kenaston, SK (search Wikimedia Commons: ""Kenaston Saskatchewan"")"
SK-0739,Nipawin,nipawin-rm,nipawin-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Nipawin, Saskatchewan — Nipawin, Central Saskatchewan, Saskatchewan — rural municipality of 958, farmland 223 km from Saskatoon","Replace with a license-verified photo of Nipawin, SK (search Wikimedia Commons: ""Nipawin Saskatchewan"")"
SK-0639,Leask,leask,leask-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Leask, Saskatchewan — Leask, Central Saskatchewan, Saskatchewan — village of 379, 98 km from Saskatoon","Replace with a license-verified photo of Leask, SK (search Wikimedia Commons: ""Leask Saskatchewan"")"
SK-0748,St. Louis,st-louis,st-louis-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in St. Louis, Saskatchewan — St. Louis, Central Saskatchewan, Saskatchewan — village of 432, on the McKay Creek","Replace with a license-verified photo of St. Louis, SK (search Wikimedia Commons: ""St. Louis Saskatchewan"")"
SK-0852,Bjorkdale,bjorkdale-rm,bjorkdale-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Bjorkdale, Saskatchewan — Bjorkdale, Central Saskatchewan, Saskatchewan — rural municipality of 906, farmland 223 km from Saskatoon","Replace with a license-verified photo of Bjorkdale, SK (search Wikimedia Commons: ""Bjorkdale Saskatchewan"")"
SK-0129,Manitou Beach,manitou-beach,manitou-beach-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Manitou Beach, Saskatchewan — Manitou Beach, Central Saskatchewan, Saskatchewan — resort village of 364, 98 km from Saskatoon","Replace with a license-verified photo of Manitou Beach, SK (search Wikimedia Commons: ""Manitou Beach Saskatchewan"")"
SK-0353,Young,young,young-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Young, Saskatchewan — Young, Central Saskatchewan, Saskatchewan — village of 253, beside Strap Lake","Replace with a license-verified photo of Young, SK (search Wikimedia Commons: ""Young Saskatchewan"")"
SK-0869,Barrier Valley,barrier-valley,barrier-valley-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Barrier Valley, Saskatchewan — Barrier Valley, Central Saskatchewan, Saskatchewan — rural municipality of 485, farmland 191 km from Saskatoon","Replace with a license-verified photo of Barrier Valley, SK (search Wikimedia Commons: ""Barrier Valley Saskatchewan"")"
SK-0328,Hudson Bay,hudson-bay-rm,hudson-bay-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Hudson Bay, Saskatchewan — Hudson Bay, Central Saskatchewan, Saskatchewan — rural municipality of 1,145, on the Ceba Creek","Replace with a license-verified photo of Hudson Bay, SK (search Wikimedia Commons: ""Hudson Bay Saskatchewan"")"
SK-0428,Muenster,muenster,muenster-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Muenster, Saskatchewan — Muenster, Central Saskatchewan, Saskatchewan — village of 403, 116 km from Saskatoon","Replace with a license-verified photo of Muenster, SK (search Wikimedia Commons: ""Muenster Saskatchewan"")"
SK-0570,Star City,star-city,star-city-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Star City, Saskatchewan — Star City, Central Saskatchewan, Saskatchewan — town of 374, 178 km from Saskatoon","Replace with a license-verified photo of Star City, SK (search Wikimedia Commons: ""Star City Saskatchewan"")"
SK-1009,Lakeview,lakeview-rm,lakeview-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lakeview, Saskatchewan — Lakeview, Central Saskatchewan, Saskatchewan — rural municipality of 366, farmland 179 km from Regina","Replace with a license-verified photo of Lakeview, SK (search Wikimedia Commons: ""Lakeview Saskatchewan"")"
SK-0330,Carrot River,carrot-river,carrot-river-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Carrot River, Saskatchewan — Carrot River, Central Saskatchewan, Saskatchewan — town of 946, 244 km from Saskatoon","Replace with a license-verified photo of Carrot River, SK (search Wikimedia Commons: ""Carrot River Saskatchewan"")"
SK-0421,Porcupine Plain,porcupine-plain,porcupine-plain-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Porcupine Plain, Saskatchewan — Porcupine Plain, Central Saskatchewan, Saskatchewan — town of 817, on the Mud Creek","Replace with a license-verified photo of Porcupine Plain, SK (search Wikimedia Commons: ""Porcupine Plain Saskatchewan"")"
SK-0644,Elbow,elbow,elbow-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Elbow, Saskatchewan — Elbow, Central Saskatchewan, Saskatchewan — village of 341, 113 km from Saskatoon","Replace with a license-verified photo of Elbow, SK (search Wikimedia Commons: ""Elbow Saskatchewan"")"
SK-1001,Ponass Lake,ponass-lake,ponass-lake-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Ponass Lake, Saskatchewan — Ponass Lake, Central Saskatchewan, Saskatchewan — rural municipality of 416, farmland 196 km from Saskatoon","Replace with a license-verified photo of Ponass Lake, SK (search Wikimedia Commons: ""Ponass Lake Saskatchewan"")"
SK-0868,Connaught,connaught,connaught-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Connaught, Saskatchewan — Connaught, Central Saskatchewan, Saskatchewan — rural municipality of 491, farmland 211 km from Saskatoon","Replace with a license-verified photo of Connaught, SK (search Wikimedia Commons: ""Connaught Saskatchewan"")"
SK-0850,Moose Range,moose-range-rm,moose-range-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Moose Range, Saskatchewan — Moose Range, Central Saskatchewan, Saskatchewan — rural municipality of 942, on the Connell Creek","Replace with a license-verified photo of Moose Range, SK (search Wikimedia Commons: ""Moose Range Saskatchewan"")"
SK-0248,Lake Lenore,lake-lenore,lake-lenore-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lake Lenore, Saskatchewan — Lake Lenore, Central Saskatchewan, Saskatchewan — village of 289, on the Lenore Brook","Replace with a license-verified photo of Lake Lenore, SK (search Wikimedia Commons: ""Lake Lenore Saskatchewan"")"
SK-0617,Porcupine,porcupine,porcupine-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Porcupine, Saskatchewan — Porcupine, Central Saskatchewan, Saskatchewan — rural municipality of 736, farmland 247 km from Saskatoon","Replace with a license-verified photo of Porcupine, SK (search Wikimedia Commons: ""Porcupine Saskatchewan"")"
SK-0166,Punnichy,punnichy,punnichy-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Punnichy, Saskatchewan — Punnichy, Central Saskatchewan, Saskatchewan — village of 212, 104 km from Regina","Replace with a license-verified photo of Punnichy, SK (search Wikimedia Commons: ""Punnichy Saskatchewan"")"
SK-1208,Kelvington,kelvington-rm,kelvington-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Kelvington, Saskatchewan — Kelvington, Central Saskatchewan, Saskatchewan — rural municipality of 366, on the Pipestone Creek","Replace with a license-verified photo of Kelvington, SK (search Wikimedia Commons: ""Kelvington Saskatchewan"")"
SK-0160,Canwood,canwood,canwood-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Canwood, Saskatchewan — Canwood, Central Saskatchewan, Saskatchewan — village of 314, 136 km from Saskatoon","Replace with a license-verified photo of Canwood, SK (search Wikimedia Commons: ""Canwood Saskatchewan"")"
SK-1014,Choiceland,choiceland,choiceland-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Choiceland, Saskatchewan — Choiceland, Central Saskatchewan, Saskatchewan — town of 342, 211 km from Saskatoon","Replace with a license-verified photo of Choiceland, SK (search Wikimedia Commons: ""Choiceland Saskatchewan"")"
SK-1330,Big Arm,big-arm,big-arm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Big Arm, Saskatchewan — Big Arm, Central Saskatchewan, Saskatchewan — rural municipality of 184, farmland 105 km from Regina","Replace with a license-verified photo of Big Arm, SK (search Wikimedia Commons: ""Big Arm Saskatchewan"")"
SK-0189,Rose Valley,rose-valley,rose-valley-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Rose Valley, Saskatchewan — Rose Valley, Central Saskatchewan, Saskatchewan — town of 256, 197 km from Saskatoon","Replace with a license-verified photo of Rose Valley, SK (search Wikimedia Commons: ""Rose Valley Saskatchewan"")"
SK-0344,Debden,debden,debden-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Debden, Saskatchewan — Debden, Central Saskatchewan, Saskatchewan — village of 327, 155 km from Saskatoon","Replace with a license-verified photo of Debden, SK (search Wikimedia Commons: ""Debden Saskatchewan"")"
SK-0578,Englefeld,englefeld,englefeld-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Englefeld, Saskatchewan — Englefeld, Central Saskatchewan, Saskatchewan — village of 259, beside Luse Lake","Replace with a license-verified photo of Englefeld, SK (search Wikimedia Commons: ""Englefeld Saskatchewan"")"
SK-0101,Quill Lake,quill-lake,quill-lake-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Quill Lake, Saskatchewan — Quill Lake, Central Saskatchewan, Saskatchewan — village of 377, 166 km from Saskatoon","Replace with a license-verified photo of Quill Lake, SK (search Wikimedia Commons: ""Quill Lake Saskatchewan"")"
SK-0512,Annaheim,annaheim,annaheim-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Annaheim, Saskatchewan — Annaheim, Central Saskatchewan, Saskatchewan — village of 206, beside Vanderlinde Lake","Replace with a license-verified photo of Annaheim, SK (search Wikimedia Commons: ""Annaheim Saskatchewan"")"
SK-1211,Arborfield,arborfield-rm,arborfield-rm-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Arborfield, Saskatchewan — Arborfield, Central Saskatchewan, Saskatchewan — rural municipality of 338, farmland 238 km from Saskatoon","Replace with a license-verified photo of Arborfield, SK (search Wikimedia Commons: ""Arborfield Saskatchewan"")"
